date,reserve,min,max,planned,plan_percent,coal_type,days
2017-04-27,30.789,80.0,410.0,20.70590641653015,149,антрацит,0
2017-05-10,61.763,80.0,410.0,32.99750940934859,187,антрацит,0
2017-05-23,66.732,80.0,410.0,74.93299328031634,89,антрацит,0
2017-03-17,61.275,80.0,410.0,74.06722380647243,83,антрацит,24
2017-07-05,102.199,80.0,410.0,115.42184532485422,89,антрацит,0
2017-04-24,30.789,80.0,410.0,22.59701117856142,136,антрацит,0
2017-02-24,109.097,80.0,410.0,79.96980379752985,136,антрацит,80
2017-02-23,110.459,80.0,410.0,79.96954498543738,138,антрацит,73
2017-09-20,35.984,80.0,410.0,223.7678399647514,16,антрацит,17
2017-05-13,65.349,80.0,410.0,42.67492876418729,153,антрацит,0
2017-07-27,107.702,80.0,410.0,165.5857554161035,65,антрацит,77
2017-06-26,99.272,80.0,410.0,99.61786397514852,100,антрацит,0
2017-05-16,66.732,80.0,410.0,52.352348119026004,127,антрацит,0
2017-08-10,93.04,80.0,410.0,176.6154163058311,53,антрацит,59
2017-03-09,80.828,80.0,410.0,93.57103404728275,86,антрацит,34
2017-04-13,30.789,80.0,410.0,29.53106197267607,104,антрацит,0
2017-07-18,109.266,80.0,410.0,145.0641558333197,75,антрацит,83
2017-09-29,48.507,80.0,410.0,246.533041218042,20,антрацит,148
2017-09-27,48.794,80.0,410.0,241.47410760619965,20,антрацит,45
2017-07-13,108.845,80.0,410.0,133.66326717621757,81,антрацит,0
2017-08-18,80.753,80.0,410.0,176.28543606816487,46,антрацит,21
2017-05-25,66.732,80.0,410.0,81.38460618354213,82,антрацит,0
2017-04-26,30.789,80.0,410.0,21.336274670540575,144,антрацит,0
2017-08-17,84.516,80.0,410.0,176.32668359787314,48,антрацит,70
2017-08-22,63.135,80.0,410.0,176.12044594933178,36,антрацит,16
2017-08-29,60.734,80.0,410.0,175.83171324137382,35,антрацит,0
2017-08-09,94.622,80.0,410.0,176.65666383553938,54,антрацит,53
2017-03-01,99.692,80.0,410.0,79.9710978579922,125,антрацит,44
2017-09-12,51.643,80.0,410.0,203.53210551738198,25,антрацит,22
2017-03-07,85.799,80.0,410.0,98.44698660748534,87,антрацит,35
2017-07-12,108.78,80.0,410.0,131.38308944479718,83,антрацит,0
2017-08-28,60.734,80.0,410.0,175.87296077108212,35,антрацит,0
2017-08-15,86.406,80.0,410.0,176.40917865728971,49,антрацит,64
2017-03-29,40.52,80.0,410.0,44.40940986110502,91,антрацит,30
